Time Real
7.91347e+06 0.960541
7.92166e+06 0.96656
7.92986e+06 0.978281
7.93805e+06 0.958024
7.94624e+06 0.974622
7.95443e+06 0.958633
7.96262e+06 0.964553
7.97082e+06 0.981709
7.97901e+06 0.988809
7.9872e+06 0.953632
7.99539e+06 0.9669
8.00358e+06 0.96808
8.01178e+06 0.973052
8.01997e+06 0.986482
8.02816e+06 0.995321
8.03635e+06 0.992507
8.04454e+06 0.983925
8.05274e+06 0.968412
8.06093e+06 0.990084
8.06912e+06 0.961709
8.07731e+06 0.969164
8.0855e+06 0.964112
8.0937e+06 0.980165
8.10189e+06 0.98965
8.11008e+06 0.982125
8.11827e+06 0.987446
8.12646e+06 0.978539
8.13466e+06 0.980859
8.14285e+06 1
8.15104e+06 0.961693
8.15923e+06 0.969532
8.16742e+06 0.980696
8.17562e+06 0.975073
8.18381e+06 0.972341
8.192e+06 0.981227
8.20019e+06 0.97156
8.20838e+06 0.994602
8.21658e+06 0.978635
8.22477e+06 0.956651
8.23296e+06 0.970418
8.24115e+06 0.971965
8.24934e+06 0.962002
8.25754e+06 0.983507
8.26573e+06 0.984747
8.27392e+06 0.9638
8.28211e+06 0.986503
8.2903e+06 0.971684
8.2985e+06 0.981696
8.30669e+06 0.996826
8.31488e+06 0.989014
8.32307e+06 0.991889
8.33126e+06 0.97566
8.33946e+06 0.984738
8.34765e+06 0.981712
8.35584e+06 0.966948
8.36403e+06 0.972843
8.37222e+06 0.989309
8.38042e+06 0.976588
